朝代,作家,皇帝年号及干支,年份,月,日,年岁,活动分期,活动地道、路,州,县,地点名胜,省,市,县,经度,纬度,任职官名,活动内容或创作缘起,交游者姓名,系年作品,系年作品文体,作品内容,材料来源,页码,备注1,备注2,录入者
"唐","元稹","贞元十年","794",,,"16","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"是年，结交李宗闵、庾敬休、辛丘度，与其共游处，有诗。","李宗闵，庾敬休，辛丘度，郑云逵","《寄思玄子诗》","Poem","","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第22页","诗共二十首（已亡佚）",,,"欧阳丹"
"唐","元稹","贞元十年","794",,,"16","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"读陈子昂《感遇诗》并作诗，郑云逵深赏之，由是勇于为文。开始喜欢杜甫诗。","郑元逵","《代曲江老人百韵》","Poem","代曲江老人百韵
何事花前泣，曾逢旧日春。先皇初在镐，贱子正游秦。拨乱干戈后，经文礼乐辰。徽章悬象魏，貔虎画骐驎。光武休言战，唐尧念睦姻。琳琅铺柱础，葛藟茂河漘。尚齿惇耆艾，搜材拔积薪。裴王持藻镜，姚宋斡陶钧。内史称张敞，苍生借寇恂。名卿唯讲德，命士耻忧贫。杞梓无遗用，刍荛不忘询。悬金收逸骥，鼓瑟荐嘉宾。羽翼皆随凤，圭璋肯杂珉。班行容济济，文质道彬彬。百度依皇极，千门辟紫宸。措刑非苟简，稽古蹈因循。书谬偏求伏，诗亡远听申。雄推三虎贾，群擢八龙荀。海外恩方洽，寰中教不泯。儒林精阃奥，流品重清淳。天净三光丽，时和四序均。卑官休力役，蠲赋免艰辛。蛮貊同车轨，乡原尽里仁。帝途高荡荡，风俗厚訚訚。暇日耕耘足，丰年雨露频。戍烟生不见，村竖老犹纯。耒耜勤千亩，牲牢奉六禋。南郊礼天地，东野辟原畇。校猎求初吉，先农卜上寅。万方来合杂，五色瑞轮囷。池籞呈朱雁，坛场得白麟。酹金光照耀，奠璧䌽璘玢。掉荡云门发，蹁跹鹭羽振。集灵撞玉磬，和鼓奏金錞。建簴崇牙盛，衔钟兽目嗔。总干形屹崒，戛敔背嶙峋。文物千官会，夷音九部陈。鱼龙华外戏，歌舞洛中嫔。佳节修酺礼，非时宴侍臣。梨园明月夜，花萼艳阳晨。李杜诗篇敌，苏张笔力匀。乐章轻鲍照，碑板笑颜竣。泰岳陪封禅，汾阴颂鬼神。星移逐西顾，风暖助东巡。浴德留汤谷，蒐畋过渭滨。沸天雷殷殷，匝地毂辚辚。沃土心逾炽，豪家礼渐湮。老农羞荷锸，贪贾学垂绅。曲艺争工巧，彫机变组紃。青凫连不解，红粟朽相因。山泽长孳货，梯航竞献珍。翠毛开越巂，龙眼弊瓯闽。玉馔薪然蜡，椒房烛用银。铜山供横赐，金屋贮宜嚬。班女恩移赵，思王赋感甄。辉光随顾步，生死属摇唇。世族功勋久，王姬宠爱亲。街衢连甲第，冠盖拥朱轮。大道垂珠箔，当垆踏锦茵。轩车隘南陌，钟磬满西邻。出入张公子，骄奢石季伦。鸡场潜介羽，马埒并扬尘。韬袖誇狐腋，弓弦尚鹿𦟘。紫绦牵白犬，绣䪜被花骃。箭倒南山虎，鹰擒东郭㕙。翻身迎过雁，劈肘取回鹑。竟蓄朱公产，争藏邴氏缗。桥桃矜马鹜，倚顿数牛犉。齑斗冬中韭，羹怜远处莼。万钱才下箸，五酘未称醇。曲水闲销日，倡楼醉度旬。探丸依郭解，投辖伴陈遵。共谓长之泰，那知遽搆屯。奸心兴桀黠，凶丑比顽嚚。斗柄侵妖彗，天泉化逆鳞。背恩欺乃祖，连祸及吾民。䝟貐当前路，鲸鲵得要津。王师才业业，暴卒已䖜䖜。杂虏同谋夏，宗周暂去豳。陵园深暮景，霜露下秋旻。凤阙悲巢鵩，鹓行乱野麇。华林荒茂草，寒竹碎贞筠。村落空垣坏，城隍旧井堙。破船沉古渡，战鬼聚阴燐。振臂谁相应，攒眉独不伸。毁容怀赤绂，混迹戴黄巾。木梗随波荡，桃源敩隐沦。弟兄书信断，鸥鹭往来驯。忽遇山光澈，遥瞻海气真。秘图推废主，后圣合经纶。野杏浑休植，幽兰不复纫。但惊心愤愤，谁恋水粼粼。尽室离深洞，轻桡荡小䑳。殷勤题白石，怅望出青蘋。梦寐平生在，经过处所新。阮郎迷里巷，辽鹤记城闉。虚过休明代，旋为朽病身。劳生常矻矻，语旧苦谆谆。晚岁多衰柳，先秋愧大椿。眼前年少客，无复昔时人。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第25页",,,,"欧阳丹"
"唐","元稹","贞元十一年","795",,,"17","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"在长安，元稹或代人作文。","","《论裴延龄表》","Article","论裴延龄表
臣某言。臣昨二十五日宰臣伏宣圣旨。以陆贽败官罪状。不可书于诏命。陛下慈仁爱人。恩宥愚直。仍令后有所见。得以上闻。臣忝职谏司。不胜大幸。臣等前所上表。言陆贽等得罪之由。起于谗构。此皆延龄每自倡言。以弄威宠。及奉宣示。奸诈乃明。陆赞久在禁垣。复典枢要。今之谴责。固出圣衷。窃以李克励志恤人。勤身奉职。惠爱之化。洽于细微。顷以公事之间。与延龄相敌。未贬之月。延龄亦以语人。谗搆之端。群情是惑。臣闻大臣之体。出于谗辞。安可持密勿之言。为忿怒之柄。朝廷侧目。远迩摇心。百官素不能亲附延龄者。屏气私门。不知自保。陛下圣德下照。物无所遗。岂独厚于一夫。而乃薄于天下。伏惟发诚谨中官。备问闾里。有言延龄无罪。李克有过。臣实微眇。敢逃天诛。李克覆族亡家。于臣何害。事关大本。不敢自私。延龄奸计万殊。方司邦赋。必能公用财贿。阴结匪人。则他时之过。彰闻路绝。伏以贞观遗训。日经宸心。去其邪谋。以慰天下。幸甚幸甚。臣不胜恳迫之至。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第26页",,,,"欧阳丹"
"唐","元稹","贞元十一年","795",,,"17","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"在长安，元稹或代人作文。","","《又论裴延龄表》","Article","又论裴延龄表
臣某言。间者陛下亲授臣以直言之诏。又命臣以言责之官。奉职以来。未尝忘死。誓将忠恳。上答镕造。窃以裴延龄亏损圣德。渎乱典章。逞其心欲。以蝥毒黎元。恣其苛刻。以动摇边鄙。弄陛下爵位。以公授私人。盗陛下威权。以诱胁忠善。贤愚注耳。朝野同辞。臣固不敢饰其繁文。再扰聪明。所以昼夜感愤。不能自宁者。以陛下执刑赏之柄。不僭在人。延龄狡诈公行。曾不为念。伏见去年十二月五日敕。度支讨管李玘配流播州。张勋配流崖州。仍各决六十。斯则延龄自快怒心。曲遂其状。陛下听之以诚。谓为当举。峻其所罚。用直群司。罪名及加。冤声大振。陛下深鉴其事。诏命中留。曾不旬朝。驰闻海内。使远方之人。疑陛下明有所壅。令无必行。奸以陷君。孰任其咎。傥二人独决延龄之手。死不得言。化理之失。岂不重乎。陛下常以登闻之鼓。置之于庭。必欲人情纤微。不滞于外。比来或事系度支。衔冤上诉。皆不即验问。尽付延龄。缧囚衣冠。攘夺孤贱。身不足偿其怒。家无以应其求。怨痛内缄。谁与为理。矰缴盈路。动而见拘。咫尺天门。不敢上诉。延龄之威益炽。疲人之苦日深。陛下以延龄为贤。言者皆妄。不若明白其罪。昭示万方。使延龄无辜。辨之何害。傥凶恶滋蔓。郁于人心。决之不时。所伤岂细。臣实寒心销肉。用是为忧。伏惟俯鉴众情。召臣问状。有一非据。罪在面欺。臣不胜迫切之至。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第26页",,,,"欧阳丹"
"唐","元稹","贞元十二年","796",,,"18","","京畿道","京兆府","长安","开元观","陕西","西安市",,"108.946306","34.347436",,"在长安，时寓开元观，并与吴士矩唱和，吴已入仕。","吴士矩","《开元观闲居酬吴士矩侍御三十韵》","Poem","开元观闲居酬吴士矩侍御三十韵
静习狂心尽，幽居道气添。神编启黄简，秘箓捧朱签。烂熳烟霞驻，优游岁序淹。登坛拥旄节，趋殿礼胡髯。醮起彤庭烛，香开白玉奁。结盟金剑重，斩魅宝刀铦。禹步星纲动，焚符灶鬼詹。冥搜呼直使，章奏役飞廉。仙籍聊凭检，浮名复为占。赤诚祈皓鹤，绿发代青缣。虚室常怀素，玄关屡引枮。貂蝉徒自宠，鸥鹭不相嫌。始悟身为患，唯欣禄未恬。龟龙恋淮海，鸡犬傍闾阎。松笠新偏翠，山峰远更尖。箫声吟茂竹，虹影逗虚檐。初日先通牖，轻飔每透帘。露盘朝滴滴，钩月夜纤纤。已得餐霞味，应嗤食蓼甜。工琴闲度昼，耽酒醉销炎。几案随宜设，诗书逐便拈。灌园多抱瓮，刈藿乍腰镰。野鸟终难絷，鹪鹩本易厌。风高云远逝，波骇鲤深潜。邸第过从隔，蓬壶梦寐瞻。所希颜颇练，谁恨突无黔。思拙惭圭璧，词烦杂米盐。谕锥言太小，求药意何谦。语默君休问，行藏我讵兼。狂歌终此曲，情尽口长钳。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第26-27页",,,,"欧阳丹"
"唐","元稹","贞元十二年","796",,,"18","","京畿道","京兆府","长安","开元观","陕西","西安市",,"108.946306","34.347436",,"在长安，时寓开元观，并与吴士矩、胡灵之等唱和。","吴士矩，胡灵之","《清都春霁寄胡三吴十一》","Poem","清都春霁寄胡三吴十一
蕊珠宫殿经微雨，草树无尘耀眼光。白日当空天气暖，好风飘树柳阴凉。蜂怜宿露攒芳久，燕得新泥拂户忙。时节催年春不住，武陵花谢忆诸郎。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第26-27页",,,,"欧阳丹"
"唐","元稹","贞元十二年","796",,,"18","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"在长安，与吴士矩春游，有诗。约本年，识杨巨源、李顾言。","吴士矩，杨巨源，李顾言","《与吴侍御春游》","Poem","与吴侍御春游
苍龙阙下陪骢马，紫阁峰头见白云。满眼流光随日度，今朝花落更纷纷。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第26-27页",,,,"欧阳丹"
"唐","元稹","贞元十二年","796",,,"18","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"贞元十年至十二年间，在长安作《春晚寄杨十二兼呈赵八》诗，姑系于此。","杨巨源，赵昌","《春晚寄杨十二兼呈赵八》","Poem","春晚寄杨十二兼呈赵八
蒙蒙竹树深，帘牖多清阴。避日坐林影，馀花委芳襟。倾尊就残酌，舒卷续微吟。空际飏高蝶，风中聆素琴。广庭备幽趣，复对商山岑。独此爱时景，旷怀云外心。迁莺恋嘉木，求友多好音。自无琅玕实，安得莲花簪。寄之二君子，希见双南金。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第27页",,,,"欧阳丹"
"唐","元稹","贞元十二年","796",,,"18","","京畿道","京兆府","长安","永寿寺","陕西","西安市",,"108.946306","34.347436",,"贞元十年至十二年间，在长安作《与杨十二李三早入永寿寺看牡丹》诗，姑系于此。","杨巨源，李顾言","《与杨十二李三早入永寿寺看牡丹》","Poem","与杨十二李三早入永寿寺看牡丹
晓入白莲宫，琉璃花界净。开敷多喻草，凌乱被幽径。压砌锦地铺，当霞日轮映。蝶舞香暂飘，蜂牵蕊难正。笼处彩云合，露湛红珠莹。结叶影自交，摇风光不定。繁华有时节，安得保全盛。色见尽浮荣，希君了真性。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第27页",,,,"欧阳丹"
"唐","元稹","贞元十二年","796",,,"18","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"贞元十年至十二年间，在长安作《春余遣兴》诗，姑系于此。","","《春余遣兴》","Poem","春馀遣兴
春去日渐迟，庭空草偏长。馀英间初实，雪絮萦蛛网。好鸟多息阴，新篁已成响。帘开斜照入，树袅游丝上。绝迹念物闲，良时契心赏。单衣颇新绰，虚室复清敞。置酒奉亲宾，树萱自怡养。笑倚连枝花，恭扶瑞藤杖。步屧恣优游，望山多气象。云叶遥卷舒，风裾动萧爽。簪缨固烦杂，江海徒浩荡。野马笼赤霄，无由负羁鞅。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第27页",,,,"欧阳丹"
